"film_id","customer","amount","average_amount","rank"
737,"Ella Oliver","0.99","2.8723529411764706","10809"
737,"Nancy Thomas","5.99","2.8723529411764706","10809"
737,"Gregory Mauldin","1.99","2.8723529411764706","10809"
737,"Regina Berry","0.99","2.8723529411764706","10809"
737,"Nancy Thomas","3.99","2.8723529411764706","10809"
737,"Holly Fox","1.99","2.8723529411764706","10809"
737,"Warren Sherrod","0.99","2.8723529411764706","10809"
737,"Connie Wallace","0.99","2.8723529411764706","10809"
737,"Lois Butler","4.99","2.8723529411764706","10809"
737,"Ken Prewitt","3.99","2.8723529411764706","10809"
737,"Ken Prewitt","0.99","2.8723529411764706","10809"
737,"Felicia Sutton","0.99","2.8723529411764706","10809"
737,"Yolanda Weaver","3.99","2.8723529411764706","10809"
737,"Jacob Lance","0.99","2.8723529411764706","10809"
737,"Darlene Rose","5.99","2.8723529411764706","10809"
738,"Claude Herzog","0.99","3.4900000000000000","8815"
738,"Gertrude Castillo","3.99","3.4900000000000000","8815"
738,"Debra Nelson","5.99","3.4900000000000000","8815"
738,"Harvey Guajardo","6.99","3.4900000000000000","8815"
738,"Alma Austin","0.99","3.4900000000000000","8815"
738,"Floyd Gandy","6.99","3.4900000000000000","8815"
738,"Martha Gonzalez","1.99","3.4900000000000000","8815"
738,"Debra Nelson","1.99","3.4900000000000000","8815"
738,"April Burns","0.99","3.4900000000000000","8815"
738,"Julie Sanchez","0.99","3.4900000000000000","8815"
738,"Thelma Murray","0.99","3.4900000000000000","8815"
738,"Amanda Carter","0.99","3.4900000000000000","8815"
738,"Marian Mendoza","6.99","3.4900000000000000","8815"
738,"Guy Brownlee","0.99","3.4900000000000000","8815"
738,"Kevin Schuler","5.99","3.4900000000000000","8815"
738,"Richard Mccrary","6.99","3.4900000000000000","8815"
738,"Phyllis Foster","2.99","3.4900000000000000","8815"
738,"George Linton","3.99","3.4900000000000000","8815"
738,"Betty White","3.99","3.4900000000000000","8815"
738,"Evelyn Morgan","5.99","3.4900000000000000","8815"
738,"Ross Grey","1.99","3.4900000000000000","8815"
738,"Henry Billingsley","3.99","3.4900000000000000","8815"
738,"Danielle Daniels","2.99","3.4900000000000000","8815"
738,"Ivan Cromwell","0.99","3.4900000000000000","8815"
738,"Armando Gruber","1.99","3.4900000000000000","8815"
738,"Jorge Olivares","7.99","3.4900000000000000","8815"
738,"Danny Isom","4.99","3.4900000000000000","8815"
738,"Andre Rapp","0.99","3.4900000000000000","8815"
739,"Myrtle Fleming","9.99","6.8361538461538462","1053"
739,"Nathaniel Adam","9.99","6.8361538461538462","1053"
739,"Diane Collins","4.99","6.8361538461538462","1053"
739,"Jean Bell","4.99","6.8361538461538462","1053"
739,"Agnes Bishop","6.99","6.8361538461538462","1053"
739,"Minnie Romero","6.99","6.8361538461538462","1053"
739,"Amy Lopez","8.99","6.8361538461538462","1053"
739,"Jackie Lynch","4.99","6.8361538461538462","1053"
739,"Gabriel Harder","4.99","6.8361538461538462","1053"
739,"Bertha Ferguson","4.99","6.8361538461538462","1053"
739,"Lauren Hudson","4.99","6.8361538461538462","1053"
739,"Betty White","7.99","6.8361538461538462","1053"
739,"Jason Morrissey","7.99","6.8361538461538462","1053"
740,"Barbara Jones","2.99","4.4344444444444444","6382"
740,"Theodore Culp","4.99","4.4344444444444444","6382"
740,"Carol Garcia","3.99","4.4344444444444444","6382"
740,"Frederick Isbell","2.99","4.4344444444444444","6382"
740,"Danny Isom","5.99","4.4344444444444444","6382"
740,"Sheila Wells","5.99","4.4344444444444444","6382"
740,"Terrence Gunderson","2.99","4.4344444444444444","6382"
740,"Ana Bradley","2.99","4.4344444444444444","6382"
740,"Lisa Anderson","6.99","4.4344444444444444","6382"
741,"Francis Sikes","0.99","1.2280952380952381","14255"
741,"Kimberly Lee","1.99","1.2280952380952381","14255"
741,"Gertrude Castillo","0.99","1.2280952380952381","14255"
741,"Andre Rapp","0.99","1.2280952380952381","14255"
741,"Terry Grissom","0.99","1.2280952380952381","14255"
741,"Michelle Clark","2.99","1.2280952380952381","14255"
741,"Leonard Schofield","0.99","1.2280952380952381","14255"
741,"Antonio Meek","2.99","1.2280952380952381","14255"
741,"Kent Arsenault","0.99","1.2280952380952381","14255"
741,"Johnny Turpin","0.99","1.2280952380952381","14255"
741,"Brandon Huey","0.99","1.2280952380952381","14255"
741,"Esther Crawford","0.99","1.2280952380952381","14255"
741,"Kelly Knott","0.99","1.2280952380952381","14255"
741,"Willie Howell","0.99","1.2280952380952381","14255"
741,"Veronica Stone","0.99","1.2280952380952381","14255"
741,"Ramona Hale","0.99","1.2280952380952381","14255"
741,"Leonard Schofield","0.99","1.2280952380952381","14255"
741,"Bernice Willis","0.99","1.2280952380952381","14255"
741,"Kristin Johnston","0.99","1.2280952380952381","14255"
741,"Bill Gavin","0.99","1.2280952380952381","14255"
741,"Craig Morrell","0.99","1.2280952380952381","14255"
743,"Irma Pearson","0.99","1.5455555555555556","13361"
743,"Tim Cary","2.99","1.5455555555555556","13361"
743,"Becky Miles","1.99","1.5455555555555556","13361"
743,"Kathleen Adams","0.99","1.5455555555555556","13361"
743,"Lorraine Stephens","0.99","1.5455555555555556","13361"
743,"Marc Outlaw","0.99","1.5455555555555556","13361"
743,"Micheal Forman","1.99","1.5455555555555556","13361"
743,"Darren Windham","0.99","1.5455555555555556","13361"
743,"Hugh Waldrop","2.99","1.5455555555555556","13361"
743,"Wayne Truong","1.99","1.5455555555555556","13361"
743,"Michael Silverman","0.99","1.5455555555555556","13361"
743,"Kyle Spurlock","0.99","1.5455555555555556","13361"
743,"Larry Thrasher","3.99","1.5455555555555556","13361"
743,"Sergio Stanfield","0.99","1.5455555555555556","13361"
743,"Elizabeth Brown","0.99","1.5455555555555556","13361"
743,"Robin Hayes","0.99","1.5455555555555556","13361"
743,"Carla Gutierrez","0.99","1.5455555555555556","13361"
743,"Elsie Kelley","0.99","1.5455555555555556","13361"
744,"Calvin Martel","4.99","2.7042857142857143","11080"
744,"Heather Morris","0.99","2.7042857142857143","11080"
744,"Marcia Dean","0.99","2.7042857142857143","11080"
744,"Jessica Hall","0.99","2.7042857142857143","11080"
744,"Jaime Nettles","3.99","2.7042857142857143","11080"
744,"Clarence Gamez","0.99","2.7042857142857143","11080"
744,"Kurt Emmons","3.99","2.7042857142857143","11080"
744,"Wilma Richards","4.99","2.7042857142857143","11080"
744,"Andy Vanhorn","5.99","2.7042857142857143","11080"
744,"Roberta Harper","0.99","2.7042857142857143","11080"
744,"George Linton","3.99","2.7042857142857143","11080"
744,"Deborah Walker","0.99","2.7042857142857143","11080"
744,"Judith Cox","2.99","2.7042857142857143","11080"
744,"Casey Mena","0.99","2.7042857142857143","11080"
745,"Jessie Banks","4.99","5.9900000000000000","2644"
745,"Bernard Colby","4.99","5.9900000000000000","2644"
745,"Ida Andrews","5.99","5.9900000000000000","2644"
745,"Warren Sherrod","8.99","5.9900000000000000","2644"
745,"Jim Rea","4.99","5.9900000000000000","2644"
745,"Larry Thrasher","4.99","5.9900000000000000","2644"
745,"Ben Easter","8.99","5.9900000000000000","2644"
745,"Cassandra Walters","4.99","5.9900000000000000","2644"
745,"Bruce Schwarz","6.99","5.9900000000000000","2644"
745,"Lee Hawks","5.99","5.9900000000000000","2644"
745,"Kathleen Adams","4.99","5.9900000000000000","2644"
745,"Tyler Wren","7.99","5.9900000000000000","2644"
745,"Eduardo Hiatt","4.99","5.9900000000000000","2644"
745,"Darlene Rose","4.99","5.9900000000000000","2644"
745,"Sara Perry","4.99","5.9900000000000000","2644"
745,"Marion Ocampo","4.99","5.9900000000000000","2644"
745,"Dave Gardiner","4.99","5.9900000000000000","2644"
745,"Dustin Gillette","4.99","5.9900000000000000","2644"
745,"Henry Billingsley","4.99","5.9900000000000000","2644"
745,"Anna Hill","4.99","5.9900000000000000","2644"
745,"Connie Wallace","6.99","5.9900000000000000","2644"
745,"Cheryl Murphy","8.99","5.9900000000000000","2644"
745,"Cody Nolen","6.99","5.9900000000000000","2644"
746,"Franklin Troutman","1.99","3.2400000000000000","9791"
746,"Ralph Madrigal","2.99","3.2400000000000000","9791"
746,"Nicole Peterson","3.99","3.2400000000000000","9791"
746,"Beatrice Arnold","3.99","3.2400000000000000","9791"
746,"Jaime Nettles","2.99","3.2400000000000000","9791"
746,"Kim Cruz","1.99","3.2400000000000000","9791"
746,"Angel Barclay","6.99","3.2400000000000000","9791"
746,"Kim Cruz","0.99","3.2400000000000000","9791"
746,"Floyd Gandy","2.99","3.2400000000000000","9791"
746,"Rebecca Scott","4.99","3.2400000000000000","9791"
746,"Jessie Milam","0.99","3.2400000000000000","9791"
746,"Andre Rapp","0.99","3.2400000000000000","9791"
746,"Ricky Shelby","3.99","3.2400000000000000","9791"
746,"Deanna Byrd","5.99","3.2400000000000000","9791"
746,"Clayton Barbee","4.99","3.2400000000000000","9791"
746,"Wesley Bull","0.99","3.2400000000000000","9791"
747,"Diana Alexander","0.99","1.7547058823529412","12891"
747,"Tammy Sanders","0.99","1.7547058823529412","12891"
747,"Peter Menard","2.99","1.7547058823529412","12891"
747,"Courtney Day","2.99","1.7547058823529412","12891"
747,"Terrence Gunderson","1.99","1.7547058823529412","12891"
747,"Jay Robb","2.99","1.7547058823529412","12891"
747,"Gina Williamson","0.99","1.7547058823529412","12891"
747,"Gene Sanborn","0.99","1.7547058823529412","12891"
747,"Ted Breaux","0.99","1.7547058823529412","12891"
747,"Gilbert Sledge","0.99","1.7547058823529412","12891"
747,"Bob Pfeiffer","2.99","1.7547058823529412","12891"
747,"Sharon Robinson","1.99","1.7547058823529412","12891"
747,"Kirk Stclair","3.99","1.7547058823529412","12891"
747,"Glenda Frazier","0.99","1.7547058823529412","12891"
747,"Courtney Day","0.99","1.7547058823529412","12891"
747,"Tracy Herrmann","0.99","1.7547058823529412","12891"
747,"Rhonda Kennedy","0.99","1.7547058823529412","12891"
748,"Minnie Romero","4.99","2.4185714285714286","11607"
748,"Jessie Milam","0.99","2.4185714285714286","11607"
748,"Randall Neumann","1.99","2.4185714285714286","11607"
748,"Ron Deluca","0.99","2.4185714285714286","11607"
748,"Jaime Nettles","0.99","2.4185714285714286","11607"
748,"Russell Brinson","2.99","2.4185714285714286","11607"
748,"Crystal Ford","2.99","2.4185714285714286","11607"
748,"Patricia Johnson","0.99","2.4185714285714286","11607"
748,"Gladys Hamilton","1.99","2.4185714285714286","11607"
748,"Sara Perry","2.99","2.4185714285714286","11607"
748,"Shelly Watts","0.99","2.4185714285714286","11607"
748,"Virginia Green","2.99","2.4185714285714286","11607"
748,"Joseph Joy","2.99","2.4185714285714286","11607"
748,"Kevin Schuler","2.99","2.4185714285714286","11607"
748,"Clifton Malcolm","4.99","2.4185714285714286","11607"
748,"Neil Renner","4.99","2.4185714285714286","11607"
748,"Josephine Gomez","1.99","2.4185714285714286","11607"
748,"Kristen Chavez","0.99","2.4185714285714286","11607"
748,"Stephanie Mitchell","0.99","2.4185714285714286","11607"
748,"Connie Wallace","0.99","2.4185714285714286","11607"
748,"Alvin Deloach","0.99","2.4185714285714286","11607"
748,"Pedro Chestnut","2.99","2.4185714285714286","11607"
748,"Shirley Allen","0.99","2.4185714285714286","11607"
748,"Jimmy Schrader","4.99","2.4185714285714286","11607"
748,"Diane Collins","4.99","2.4185714285714286","11607"
748,"Megan Palmer","3.99","2.4185714285714286","11607"
748,"Rosemary Schmidt","0.99","2.4185714285714286","11607"
748,"Rita Graham","0.99","2.4185714285714286","11607"
749,"Daniel Cabral","5.99","6.0669230769230769","2430"
749,"Stephen Qualls","4.99","6.0669230769230769","2430"
749,"Calvin Martel","6.99","6.0669230769230769","2430"
749,"Jessie Milam","4.99","6.0669230769230769","2430"
749,"Frank Waggoner","4.99","6.0669230769230769","2430"
749,"Carl Artis","4.99","6.0669230769230769","2430"
749,"Ralph Madrigal","6.99","6.0669230769230769","2430"
749,"Leon Bostic","4.99","6.0669230769230769","2430"
749,"Brent Harkins","7.99","6.0669230769230769","2430"
749,"Sam Mcduffie","4.99","6.0669230769230769","2430"
749,"Bernice Willis","5.99","6.0669230769230769","2430"
749,"Peter Menard","7.99","6.0669230769230769","2430"
749,"Alicia Mills","6.99","6.0669230769230769","2430"
750,"Maria Miller","0.99","4.7677777777777778","5833"
750,"April Burns","5.99","4.7677777777777778","5833"
750,"John Farnsworth","6.99","4.7677777777777778","5833"
750,"Jay Robb","0.99","4.7677777777777778","5833"
750,"Judy Gray","2.99","4.7677777777777778","5833"
750,"Earl Shanks","6.99","4.7677777777777778","5833"
750,"Clifford Bowens","6.99","4.7677777777777778","5833"
750,"Clifton Malcolm","6.99","4.7677777777777778","5833"
750,"Morris Mccarter","3.99","4.7677777777777778","5833"
751,"Daisy Bates","0.99","1.7042857142857143","12968"
751,"Harry Arce","0.99","1.7042857142857143","12968"
751,"Rita Graham","3.99","1.7042857142857143","12968"
751,"Darren Windham","0.99","1.7042857142857143","12968"
751,"Tom Milner","2.99","1.7042857142857143","12968"
751,"Beth Franklin","0.99","1.7042857142857143","12968"
751,"Rosemary Schmidt","0.99","1.7042857142857143","12968"
752,"Ronald Weiner","2.99","1.8650000000000000","12655"
752,"Lillian Griffin","3.99","1.8650000000000000","12655"
752,"Brandon Huey","2.99","1.8650000000000000","12655"
752,"Alex Gresham","0.99","1.8650000000000000","12655"
752,"Joan Cooper","0.99","1.8650000000000000","12655"
752,"Renee Lane","0.99","1.8650000000000000","12655"
752,"Phillip Holm","0.99","1.8650000000000000","12655"
752,"Martin Bales","0.99","1.8650000000000000","12655"
753,"Ruby Washington","0.99","2.9185714285714286","10753"
753,"Billie Horton","4.99","2.9185714285714286","10753"
753,"Tom Milner","0.99","2.9185714285714286","10753"
753,"Julia Flores","0.99","2.9185714285714286","10753"
753,"Jim Rea","1.99","2.9185714285714286","10753"
753,"Crystal Ford","6.99","2.9185714285714286","10753"
753,"Christian Jung","0.99","2.9185714285714286","10753"
753,"Gabriel Harder","0.99","2.9185714285714286","10753"
753,"Toni Holt","5.99","2.9185714285714286","10753"
753,"Penny Neal","1.99","2.9185714285714286","10753"
753,"Bill Gavin","3.99","2.9185714285714286","10753"
753,"Carla Gutierrez","2.99","2.9185714285714286","10753"
753,"Kristen Chavez","0.99","2.9185714285714286","10753"
753,"Duane Tubbs","3.99","2.9185714285714286","10753"
753,"Michelle Clark","6.99","2.9185714285714286","10753"
753,"Heidi Larson","1.99","2.9185714285714286","10753"
753,"Roland South","4.99","2.9185714285714286","10753"
753,"Sean Douglass","4.99","2.9185714285714286","10753"
753,"Laurie Lawrence","2.99","2.9185714285714286","10753"
753,"Leon Bostic","0.99","2.9185714285714286","10753"
753,"Oscar Aquino","3.99","2.9185714285714286","10753"
753,"Douglas Graf","0.99","2.9185714285714286","10753"
753,"Leon Bostic","3.99","2.9185714285714286","10753"
753,"Frederick Isbell","1.99","2.9185714285714286","10753"
753,"Randy Gaither","3.99","2.9185714285714286","10753"
753,"Viola Hanson","2.99","2.9185714285714286","10753"
753,"Dave Gardiner","0.99","2.9185714285714286","10753"
753,"Diana Alexander","0.99","2.9185714285714286","10753"
754,"Ryan Salisbury","2.99","3.1566666666666667","10129"
754,"Alfredo Mcadams","2.99","3.1566666666666667","10129"
754,"Samantha Duncan","2.99","3.1566666666666667","10129"
754,"Deborah Walker","2.99","3.1566666666666667","10129"
754,"Ross Grey","3.99","3.1566666666666667","10129"
754,"Gabriel Harder","2.99","3.1566666666666667","10129"
755,"Harry Arce","8.99","6.0376190476190476","2507"
755,"Bradley Motley","4.99","6.0376190476190476","2507"
755,"Ana Bradley","7.99","6.0376190476190476","2507"
755,"Max Pitt","4.99","6.0376190476190476","2507"
755,"Armando Gruber","4.99","6.0376190476190476","2507"
755,"Ralph Madrigal","4.99","6.0376190476190476","2507"
755,"Gilbert Sledge","6.99","6.0376190476190476","2507"
755,"Clara Shaw","5.99","6.0376190476190476","2507"
755,"Beverly Brooks","4.99","6.0376190476190476","2507"
755,"Colleen Burton","6.99","6.0376190476190476","2507"
755,"Jason Morrissey","4.99","6.0376190476190476","2507"
755,"Marion Ocampo","7.99","6.0376190476190476","2507"
755,"Rosemary Schmidt","4.99","6.0376190476190476","2507"
755,"Milton Howland","5.99","6.0376190476190476","2507"
755,"Samuel Marlow","7.99","6.0376190476190476","2507"
755,"Gerald Fultz","4.99","6.0376190476190476","2507"
755,"Brett Cornwell","4.99","6.0376190476190476","2507"
755,"Nicole Peterson","5.99","6.0376190476190476","2507"
755,"Ronald Weiner","4.99","6.0376190476190476","2507"
755,"William Satterfield","4.99","6.0376190476190476","2507"
755,"Edith Mcdonald","6.99","6.0376190476190476","2507"
756,"Byron Box","2.99","2.9900000000000000","10543"
756,"Jeanette Greene","2.99","2.9900000000000000","10543"
756,"Rebecca Scott","2.99","2.9900000000000000","10543"
756,"Olga Jimenez","2.99","2.9900000000000000","10543"
756,"Charles Kowalski","2.99","2.9900000000000000","10543"
756,"Leah Curtis","2.99","2.9900000000000000","10543"
756,"Cynthia Young","2.99","2.9900000000000000","10543"
756,"Corey Hauser","2.99","2.9900000000000000","10543"
756,"Ruth Martinez","2.99","2.9900000000000000","10543"
756,"Raul Fortier","2.99","2.9900000000000000","10543"
756,"Megan Palmer","2.99","2.9900000000000000","10543"
757,"Ida Andrews","2.99","5.9900000000000000","2644"
757,"Eduardo Hiatt","7.99","5.9900000000000000","2644"
757,"Terry Carlson","7.99","5.9900000000000000","2644"
757,"Hazel Warren","2.99","5.9900000000000000","2644"
757,"Gene Sanborn","6.99","5.9900000000000000","2644"
757,"Jonathan Scarborough","7.99","5.9900000000000000","2644"
757,"Edgar Rhoads","2.99","5.9900000000000000","2644"
757,"Ruth Martinez","5.99","5.9900000000000000","2644"
757,"Regina Berry","3.99","5.9900000000000000","2644"
757,"Clara Shaw","7.99","5.9900000000000000","2644"
757,"Ivan Cromwell","7.99","5.9900000000000000","2644"
757,"Cassandra Walters","6.99","5.9900000000000000","2644"
757,"Albert Crouse","7.99","5.9900000000000000","2644"
757,"Sam Mcduffie","2.99","5.9900000000000000","2644"
758,"Duane Tubbs","3.99","3.9900000000000000","7244"
758,"Jessica Hall","2.99","3.9900000000000000","7244"
758,"Kyle Spurlock","2.99","3.9900000000000000","7244"
758,"Luis Yanez","2.99","3.9900000000000000","7244"
758,"Brent Harkins","2.99","3.9900000000000000","7244"
758,"Kathy James","4.99","3.9900000000000000","7244"
758,"Jimmie Eggleston","2.99","3.9900000000000000","7244"
758,"Brittany Riley","7.99","3.9900000000000000","7244"
759,"Gloria Cook","7.99","4.7900000000000000","5732"
759,"Margie Wade","3.99","4.7900000000000000","5732"
759,"Clifford Bowens","2.99","4.7900000000000000","5732"
759,"Sue Peters","2.99","4.7900000000000000","5732"
759,"Raul Fortier","6.99","4.7900000000000000","5732"
759,"Thomas Grigsby","2.99","4.7900000000000000","5732"
759,"Nathan Runyon","2.99","4.7900000000000000","5732"
759,"Shannon Freeman","2.99","4.7900000000000000","5732"
759,"Felicia Sutton","2.99","4.7900000000000000","5732"
759,"Troy Quigley","5.99","4.7900000000000000","5732"
759,"Tara Ryan","2.99","4.7900000000000000","5732"
759,"Florence Woods","3.99","4.7900000000000000","5732"
759,"Ruben Geary","2.99","4.7900000000000000","5732"
759,"Terrance Roush","7.99","4.7900000000000000","5732"
759,"Michelle Clark","7.99","4.7900000000000000","5732"
759,"Annette Olson","7.99","4.7900000000000000","5732"
759,"Edward Baugh","4.99","4.7900000000000000","5732"
759,"Nicole Peterson","2.99","4.7900000000000000","5732"
759,"Ellen Simpson","7.99","4.7900000000000000","5732"
759,"Leroy Bustamante","2.99","4.7900000000000000","5732"
760,"Harry Arce","2.99","4.2400000000000000","6760"
760,"Dale Ratcliff","6.99","4.2400000000000000","6760"
760,"Kristina Chambers","2.99","4.2400000000000000","6760"
760,"Patrick Newsom","2.99","4.2400000000000000","6760"
760,"Margie Wade","4.99","4.2400000000000000","6760"
760,"Charlotte Hunter","6.99","4.2400000000000000","6760"
760,"Hector Poindexter","2.99","4.2400000000000000","6760"
760,"Brandon Huey","2.99","4.2400000000000000","6760"
760,"Lloyd Dowd","5.99","4.2400000000000000","6760"
760,"Ivan Cromwell","3.99","4.2400000000000000","6760"
760,"Ray Houle","6.99","4.2400000000000000","6760"
760,"Tracy Cole","5.99","4.2400000000000000","6760"
760,"Ella Oliver","5.99","4.2400000000000000","6760"
760,"Todd Tan","2.99","4.2400000000000000","6760"
760,"Jon Wiles","2.99","4.2400000000000000","6760"
760,"Clinton Buford","2.99","4.2400000000000000","6760"
760,"Isaac Oglesby","2.99","4.2400000000000000","6760"
760,"Judy Gray","2.99","4.2400000000000000","6760"
760,"Glenda Frazier","4.99","4.2400000000000000","6760"
760,"Troy Quigley","2.99","4.2400000000000000","6760"
760,"Joy George","2.99","4.2400000000000000","6760"
760,"Janet Phillips","2.99","4.2400000000000000","6760"
760,"Debra Nelson","4.99","4.2400000000000000","6760"
760,"Cindy Fisher","4.99","4.2400000000000000","6760"
761,"Warren Sherrod","2.99","2.9900000000000000","10543"
761,"June Carroll","2.99","2.9900000000000000","10543"
761,"Philip Causey","2.99","2.9900000000000000","10543"
761,"Todd Tan","2.99","2.9900000000000000","10543"
761,"Justin Ngo","2.99","2.9900000000000000","10543"
761,"Martha Gonzalez","2.99","2.9900000000000000","10543"
761,"Scott Shelley","2.99","2.9900000000000000","10543"
761,"Maureen Little","2.99","2.9900000000000000","10543"
761,"Jordan Archuleta","2.99","2.9900000000000000","10543"
761,"Nellie Garrett","2.99","2.9900000000000000","10543"
762,"Eduardo Hiatt","3.99","1.2400000000000000","14199"
762,"Bernard Colby","0.99","1.2400000000000000","14199"
762,"Diane Collins","0.99","1.2400000000000000","14199"
762,"Bernice Willis","0.99","1.2400000000000000","14199"
762,"Benjamin Varney","0.99","1.2400000000000000","14199"
762,"Brent Harkins","0.99","1.2400000000000000","14199"
762,"Chad Carbone","0.99","1.2400000000000000","14199"
762,"Evelyn Morgan","0.99","1.2400000000000000","14199"
762,"Dawn Sullivan","0.99","1.2400000000000000","14199"
762,"Georgia Jacobs","0.99","1.2400000000000000","14199"
762,"Stacy Cunningham","0.99","1.2400000000000000","14199"
762,"Ben Easter","0.99","1.2400000000000000","14199"
763,"June Carroll","8.99","7.6775000000000000","295"
763,"Gina Williamson","4.99","7.6775000000000000","295"
763,"Chester Benner","10.99","7.6775000000000000","295"
763,"Dwayne Olvera","9.99","7.6775000000000000","295"
763,"Margaret Moore","4.99","7.6775000000000000","295"
763,"Lori Wood","7.99","7.6775000000000000","295"
763,"Angel Barclay","4.99","7.6775000000000000","295"
763,"David Royal","4.99","7.6775000000000000","295"
763,"Elizabeth Brown","9.99","7.6775000000000000","295"
763,"Miriam Mckinney","9.99","7.6775000000000000","295"
763,"Maria Miller","7.99","7.6775000000000000","295"
763,"Lena Jensen","7.99","7.6775000000000000","295"
763,"Priscilla Lowe","8.99","7.6775000000000000","295"
763,"Olga Jimenez","5.99","7.6775000000000000","295"
763,"Leroy Bustamante","4.99","7.6775000000000000","295"
763,"Daisy Bates","8.99","7.6775000000000000","295"
764,"Erin Dunn","4.99","7.3361538461538462","555"
764,"Geraldine Perkins","5.99","7.3361538461538462","555"
764,"Calvin Martel","4.99","7.3361538461538462","555"
764,"Gilbert Sledge","6.99","7.3361538461538462","555"
764,"Marcus Hidalgo","6.99","7.3361538461538462","555"
764,"Kim Cruz","4.99","7.3361538461538462","555"
764,"Glen Talbert","8.99","7.3361538461538462","555"
764,"Fernando Churchill","8.99","7.3361538461538462","555"
764,"Justin Ngo","6.99","7.3361538461538462","555"
764,"Brent Harkins","6.99","7.3361538461538462","555"
764,"Sandra Martin","4.99","7.3361538461538462","555"
764,"Alex Gresham","7.99","7.3361538461538462","555"
764,"Jimmie Eggleston","10.99","7.3361538461538462","555"
764,"Pamela Baker","4.99","7.3361538461538462","555"
764,"Helen Harris","4.99","7.3361538461538462","555"
764,"Debra Nelson","4.99","7.3361538461538462","555"
764,"Bradley Motley","4.99","7.3361538461538462","555"
764,"John Farnsworth","5.99","7.3361538461538462","555"
764,"Jeanne Lawson","10.99","7.3361538461538462","555"
764,"Tracey Barrett","5.99","7.3361538461538462","555"
764,"Joy George","9.99","7.3361538461538462","555"
764,"Russell Brinson","10.99","7.3361538461538462","555"
764,"Arlene Harvey","7.99","7.3361538461538462","555"
764,"Mary Smith","5.99","7.3361538461538462","555"
764,"Valerie Black","10.99","7.3361538461538462","555"
764,"Byron Box","10.99","7.3361538461538462","555"
765,"Vera Mccoy","4.99","5.4515384615384615","4496"
765,"Virgil Wofford","5.99","5.4515384615384615","4496"
765,"Justin Ngo","4.99","5.4515384615384615","4496"
765,"Kristen Chavez","4.99","5.4515384615384615","4496"
765,"Heidi Larson","4.99","5.4515384615384615","4496"
765,"Florence Woods","7.99","5.4515384615384615","4496"
765,"Vernon Chapa","4.99","5.4515384615384615","4496"
765,"Freddie Duggan","4.99","5.4515384615384615","4496"
765,"Lucy Wheeler","5.99","5.4515384615384615","4496"
765,"Brandon Huey","4.99","5.4515384615384615","4496"
765,"Alex Gresham","5.99","5.4515384615384615","4496"
765,"Ryan Salisbury","4.99","5.4515384615384615","4496"
765,"June Carroll","4.99","5.4515384615384615","4496"
766,"Johnny Turpin","0.99","2.2900000000000000","11845"
766,"Jeanette Greene","3.99","2.2900000000000000","11845"
766,"Alicia Mills","1.99","2.2900000000000000","11845"
766,"Viola Hanson","4.99","2.2900000000000000","11845"
766,"Nicole Peterson","1.99","2.2900000000000000","11845"
766,"Mary Smith","0.99","2.2900000000000000","11845"
766,"Constance Reid","0.99","2.2900000000000000","11845"
766,"Cheryl Murphy","3.99","2.2900000000000000","11845"
766,"Lois Butler","0.99","2.2900000000000000","11845"
766,"Francisco Skidmore","1.99","2.2900000000000000","11845"
767,"Jeanette Greene","4.99","5.4382758620689655","4572"
767,"Craig Morrell","5.99","5.4382758620689655","4572"
767,"Ray Houle","4.99","5.4382758620689655","4572"
767,"Bonnie Hughes","4.99","5.4382758620689655","4572"
767,"Florence Woods","4.99","5.4382758620689655","4572"
767,"Kurt Emmons","4.99","5.4382758620689655","4572"
767,"Ashley Richardson","4.99","5.4382758620689655","4572"
767,"Jacqueline Long","4.99","5.4382758620689655","4572"
767,"Guy Brownlee","4.99","5.4382758620689655","4572"
767,"Dean Sauer","7.99","5.4382758620689655","4572"
767,"Lester Kraus","4.99","5.4382758620689655","4572"
767,"Kathy James","4.99","5.4382758620689655","4572"
767,"Bradley Motley","6.99","5.4382758620689655","4572"
767,"John Farnsworth","4.99","5.4382758620689655","4572"
767,"Ryan Salisbury","4.99","5.4382758620689655","4572"
767,"Greg Robins","5.99","5.4382758620689655","4572"
767,"Joann Gardner","4.99","5.4382758620689655","4572"
767,"Sylvia Ortiz","4.99","5.4382758620689655","4572"
767,"Kristina Chambers","4.99","5.4382758620689655","4572"
767,"Beth Franklin","5.99","5.4382758620689655","4572"
767,"Shawn Heaton","5.99","5.4382758620689655","4572"
767,"Lance Pemberton","4.99","5.4382758620689655","4572"
767,"Terrence Gunderson","6.99","5.4382758620689655","4572"
767,"Rita Graham","4.99","5.4382758620689655","4572"
767,"Chester Benner","4.99","5.4382758620689655","4572"
767,"Adrian Clary","6.99","5.4382758620689655","4572"
767,"Patsy Davidson","4.99","5.4382758620689655","4572"
767,"Nathan Runyon","4.99","5.4382758620689655","4572"
767,"Darlene Rose","4.99","5.4382758620689655","4572"
768,"Clinton Buford","4.99","6.6775000000000000","1322"
768,"Guy Brownlee","8.99","6.6775000000000000","1322"
768,"Ella Oliver","6.99","6.6775000000000000","1322"
768,"Warren Sherrod","9.99","6.6775000000000000","1322"
768,"Alexander Fennell","5.99","6.6775000000000000","1322"
768,"Anthony Schwab","4.99","6.6775000000000000","1322"
